application,load,type,compressor,iteration,time,repetition
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.3843679428100581,3
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.28322434425354,4
YATSERVER,BINCSVM2,SLEEP,ppmd,2,2.188432693481445,5
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.238898277282714,6
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.731055498123169,7
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.296784877777099,8
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.309240102767944,9
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.5341496467590332,10
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.313061952590942,11
YATSERVER,BINCSVM2,SLEEP,ppmd,2,3.067471265792846,12
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.590837478637695,13
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.5425043106079102,14
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.60868239402771,15
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.459919691085815,16
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.313676595687866,17
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.296034097671508,18
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.589067459106445,19
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.28747272491455,20
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.6065149307250972,21
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.426151275634765,22
YATSERVER,BINCSVM2,SLEEP,ppmd,2,2.299407482147217,23
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.219560861587524,24
YATSERVER,BINCSVM2,SLEEP,ppmd,2,4.5917088985443115,25
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.2977731227874751,26
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.494481086730957,27
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.372769594192504,28
YATSERVER,BINCSVM2,SLEEP,ppmd,2,1.280293464660644,29
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.793281316757202,0
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.800206661224365,1
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8137850761413571,2
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8380553722381591,3
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8078262805938721,4
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8427937030792231,5
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8268084526062011,6
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8093047142028801,7
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8156943321228021,8
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.80930495262146,9
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7919206619262691,10
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.79096245765686,11
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7909080982208251,12
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8035418987274171,13
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.800935983657836,14
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.799950838088989,15
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.848754167556762,16
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.846695899963378,17
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8083059787750241,18
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.811364412307739,19
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8132808208465571,20
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7999329566955561,21
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7912237644195551,22
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8353602886199951,23
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7983648777008051,24
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8142728805541991,25
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.833498239517211,26
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.808889865875244,27
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.7912027835845941,28
YATSERVER,BINCSVM2,SLEEP,zlib,4,0.8058891296386711,29
YATSERVER,BINCSVM2,SWAP,heif,15,286.83524918556213,0
YATSERVER,BINCSVM2,SWAP,heif,15,273.8409059047699,1
YATSERVER,BINCSVM2,SWAP,heif,15,273.8489558696747,2
YATSERVER,BINCSVM2,SWAP,heif,15,277.4385280609131,3
YATSERVER,BINCSVM2,SWAP,heif,15,273.6579234600067,4
YATSERVER,BINCSVM2,SWAP,heif,15,274.5554220676422,5
YATSERVER,BINCSVM2,SWAP,heif,15,278.1178584098816,6
YATSERVER,BINCSVM2,SWAP,heif,15,273.93363213539124,7
YATSERVER,BINCSVM2,SWAP,heif,15,273.79521203041077,8
YATSERVER,BINCSVM2,SWAP,heif,15,277.2976574897766,9
YATSERVER,BINCSVM2,SWAP,heif,15,271.60856461524963,10
YATSERVER,BINCSVM2,SWAP,heif,15,273.00727581977844,11
YATSERVER,BINCSVM2,SWAP,heif,15,273.3051128387451,12
YATSERVER,BINCSVM2,SWAP,heif,15,279.37819957733154,13
YATSERVER,BINCSVM2,SWAP,heif,15,275.78615403175354,14
YATSERVER,BINCSVM2,SWAP,heif,15,272.9980800151825,15
YATSERVER,BINCSVM2,SWAP,heif,15,276.06289982795715,16
YATSERVER,BINCSVM2,SWAP,heif,15,276.44303846359253,17
YATSERVER,BINCSVM2,SWAP,heif,15,293.7054512500763,18
YATSERVER,BINCSVM2,SWAP,heif,15,287.9431345462799,19
YATSERVER,BINCSVM2,SWAP,heif,15,278.4204397201538,20
YATSERVER,BINCSVM2,SWAP,heif,15,282.649795293808,21
YATSERVER,BINCSVM2,SWAP,heif,15,279.75716614723206,22
YATSERVER,BINCSVM2,SWAP,heif,15,282.26618671417236,23
YATSERVER,BINCSVM2,SWAP,heif,15,278.3573980331421,24
YATSERVER,BINCSVM2,SWAP,heif,15,276.480037689209,25
YATSERVER,BINCSVM2,SWAP,heif,15,282.4988901615143,26
YATSERVER,BINCSVM2,SWAP,heif,15,274.21847701072693,27
YATSERVER,BINCSVM2,SWAP,heif,15,279.85563135147095,28
YATSERVER,BINCSVM2,SWAP,heif,15,274.8806493282318,29
YATSERVER,BINCSVM2,SWAP,entropy,17,7.212921380996704,0
YATSERVER,BINCSVM2,SWAP,entropy,17,10.078581094741821,1
YATSERVER,BINCSVM2,SWAP,entropy,17,11.410556554794312,2
YATSERVER,BINCSVM2,SWAP,entropy,17,7.51908016204834,3
YATSERVER,BINCSVM2,SWAP,entropy,17,7.862596750259399,4
YATSERVER,BINCSVM2,SWAP,entropy,17,8.576971769332886,5
YATSERVER,BINCSVM2,SWAP,entropy,17,7.106712579727173,6
YATSERVER,BINCSVM2,SWAP,entropy,17,7.057114839553833,7
YATSERVER,BINCSVM2,SWAP,entropy,17,10.326000690460205,8
YATSERVER,BINCSVM2,SWAP,entropy,17,7.123270034790039,9
YATSERVER,BINCSVM2,SWAP,entropy,17,7.905598402023315,10
YATSERVER,BINCSVM2,SWAP,entropy,17,10.37121033668518,11
YATSERVER,BINCSVM2,SWAP,entropy,17,7.245864391326904,12
YATSERVER,BINCSVM2,SWAP,entropy,17,7.428560256958008,13
YATSERVER,BINCSVM2,SWAP,entropy,17,8.404287099838257,14
YATSERVER,BINCSVM2,SWAP,entropy,17,7.05625581741333,15
YATSERVER,BINCSVM2,SWAP,entropy,17,7.781924247741699,16
YATSERVER,BINCSVM2,SWAP,entropy,17,11.264589309692383,17
YATSERVER,BINCSVM2,SWAP,entropy,17,7.102866172790527,18
YATSERVER,BINCSVM2,SWAP,entropy,17,7.273330688476562,19
YATSERVER,BINCSVM2,SWAP,entropy,17,7.475632429122925,20
YATSERVER,BINCSVM2,SWAP,entropy,17,8.826881170272827,21
YATSERVER,BINCSVM2,SWAP,entropy,17,8.092282056808472,22
YATSERVER,BINCSVM2,SWAP,entropy,17,7.690803527832031,23
YATSERVER,BINCSVM2,SWAP,entropy,17,10.278753995895386,24
YATSERVER,BINCSVM2,SWAP,entropy,17,7.155046463012695,25
YATSERVER,BINCSVM2,SWAP,entropy,17,7.042804002761841,26
YATSERVER,BINCSVM2,SWAP,entropy,17,8.968539953231812,27
YATSERVER,BINCSVM2,SWAP,entropy,17,7.086752891540527,28
YATSERVER,BINCSVM2,SWAP,entropy,17,7.98817777633667,29
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.481255054473877,0
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.478956222534179,1
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.502882957458496,2
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.933264017105102,3
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.6930408477783203,4
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.895211219787597,5
YATSERVER,BINCSVM2,SWAP,ppmd,5,6.228601455688477,6
YATSERVER,BINCSVM2,SWAP,ppmd,5,3.058784961700439,7
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.9300673007965092,8
YATSERVER,BINCSVM2,SWAP,ppmd,5,3.344590425491333,9
YATSERVER,BINCSVM2,SWAP,ppmd,5,3.704433917999267,10
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.9484221935272212,11
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.930086851119995,12
YATSERVER,BINCSVM2,SWAP,ppmd,5,5.853984832763672,13
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.540831327438354,14
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.516682386398315,15
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.570253372192383,16
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.488173246383667,17
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.5294852256774902,18
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.506328344345092,19
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.556778192520141,20
YATSERVER,BINCSVM2,SWAP,ppmd,5,4.768063545227051,21
YATSERVER,BINCSVM2,SWAP,ppmd,5,3.010901927947998,22
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.500321865081787,23
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.494661092758178,24
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.579783678054809,25
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.4958596229553223,26
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.5305016040802,27
YATSERVER,BINCSVM2,SWAP,ppmd,5,2.526677131652832,28
YATSERVER,BINCSVM2,SWAP,ppmd,5,5.746253490447998,29
YATSERVER,BINCSVM2,SWAP,zlib,15,2.872570514678955,0
YATSERVER,BINCSVM2,SWAP,zlib,15,2.876055240631103,1
YATSERVER,BINCSVM2,SWAP,zlib,15,2.860996484756469,2
YATSERVER,BINCSVM2,SWAP,zlib,15,2.824594736099243,3
YATSERVER,BINCSVM2,SWAP,zlib,15,2.791940450668335,4
YATSERVER,BINCSVM2,SWAP,zlib,15,2.846086978912353,5
YATSERVER,BINCSVM2,SWAP,zlib,15,2.865774631500244,6
YATSERVER,BINCSVM2,SWAP,zlib,15,2.800842046737671,7
YATSERVER,BINCSVM2,SWAP,zlib,15,2.824982643127441,8
YATSERVER,BINCSVM2,SWAP,zlib,15,2.86770486831665,9
YATSERVER,BINCSVM2,SWAP,zlib,15,2.790847063064575,10
YATSERVER,BINCSVM2,SWAP,zlib,15,2.825582981109619,11
YATSERVER,BINCSVM2,SWAP,zlib,15,2.88466477394104,12
YATSERVER,BINCSVM2,SWAP,zlib,15,2.809084177017212,13
YATSERVER,BINCSVM2,SWAP,zlib,15,2.773836612701416,14
YATSERVER,BINCSVM2,SWAP,zlib,15,2.840669631958008,15
YATSERVER,BINCSVM2,SWAP,zlib,15,2.889702081680298,16
YATSERVER,BINCSVM2,SWAP,zlib,15,2.804244756698608,17
YATSERVER,BINCSVM2,SWAP,zlib,15,2.850231170654297,18
YATSERVER,BINCSVM2,SWAP,zlib,15,2.826652288436889,19
YATSERVER,BINCSVM2,SWAP,zlib,15,2.820369958877563,20
YATSERVER,BINCSVM2,SWAP,zlib,15,3.130608558654785,21
YATSERVER,BINCSVM2,SWAP,zlib,15,2.75888442993164,22
YATSERVER,BINCSVM2,SWAP,zlib,15,2.8152754306793213,23
YATSERVER,BINCSVM2,SWAP,zlib,15,2.797971248626709,24
YATSERVER,BINCSVM2,SWAP,zlib,15,2.826260328292846,25
YATSERVER,BINCSVM2,SWAP,zlib,15,2.819954395294189,26
YATSERVER,BINCSVM2,SWAP,zlib,15,2.772191286087036,27
YATSERVER,BINCSVM2,SWAP,zlib,15,2.8210608959198,28
YATSERVER,BINCSVM2,SWAP,zlib,15,2.895078659057617,29
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.92238283157349,0
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.64925980567932,1
YATSERVER,BINCSVM2,UNLOCK,heif,6,101.22608709335327,2
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.97437477111816,3
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.37588405609131,4
YATSERVER,BINCSVM2,UNLOCK,heif,6,106.69733238220215,5
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.91122889518738,6
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.00859451293945,7
YATSERVER,BINCSVM2,UNLOCK,heif,6,98.6376051902771,8
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.67590117454529,9
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.8511233329773,10
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.62305736541748,11
YATSERVER,BINCSVM2,UNLOCK,heif,6,101.37096953392029,12
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.51201510429382,13
YATSERVER,BINCSVM2,UNLOCK,heif,6,97.92153668403625,14
YATSERVER,BINCSVM2,UNLOCK,heif,6,104.28095412254333,15
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.5014111995697,16
YATSERVER,BINCSVM2,UNLOCK,heif,6,98.18212842941284,17
YATSERVER,BINCSVM2,UNLOCK,heif,6,98.49002766609192,18
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.73620009422302,19
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.87437057495117,20
YATSERVER,BINCSVM2,UNLOCK,heif,6,101.10142278671265,21
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.24051690101624,22
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.85507082939148,23
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.21746253967285,24
YATSERVER,BINCSVM2,UNLOCK,heif,6,104.29103755950928,25
YATSERVER,BINCSVM2,UNLOCK,heif,6,97.59612512588501,26
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.69897150993347,27
YATSERVER,BINCSVM2,UNLOCK,heif,6,100.22569251060486,28
YATSERVER,BINCSVM2,UNLOCK,heif,6,99.58256149291992,29
YATSERVER,BINCSVM2,UNLOCK,entropy,21,12.559332609176636,0
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.288787841796875,1
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.362344980239868,2
YATSERVER,BINCSVM2,UNLOCK,entropy,21,13.39054274559021,3
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.427805185317993,4
YATSERVER,BINCSVM2,UNLOCK,entropy,21,11.203292846679688,5
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.455883026123047,6
YATSERVER,BINCSVM2,UNLOCK,entropy,21,13.245875835418701,7
YATSERVER,BINCSVM2,UNLOCK,entropy,21,10.256486177444458,8
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.617091178894043,9
YATSERVER,BINCSVM2,UNLOCK,entropy,21,12.645669937133789,10
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.507155418395996,11
YATSERVER,BINCSVM2,UNLOCK,entropy,21,11.909931421279907,12
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.483706951141357,13
YATSERVER,BINCSVM2,UNLOCK,entropy,21,11.250298023223877,14
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.431241035461426,15
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.339815139770508,16
YATSERVER,BINCSVM2,UNLOCK,entropy,21,12.029797077178955,17
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.293334722518921,18
YATSERVER,BINCSVM2,UNLOCK,entropy,21,10.839074611663818,19
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.528294563293457,20
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.522336959838867,21
YATSERVER,BINCSVM2,UNLOCK,entropy,21,13.446736097335815,22
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.51067066192627,23
YATSERVER,BINCSVM2,UNLOCK,entropy,21,11.1685631275177,24
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.457228660583496,25
YATSERVER,BINCSVM2,UNLOCK,entropy,21,13.097615242004395,26
YATSERVER,BINCSVM2,UNLOCK,entropy,21,10.138849020004272,27
YATSERVER,BINCSVM2,UNLOCK,entropy,21,10.804206848144531,28
YATSERVER,BINCSVM2,UNLOCK,entropy,21,9.477788209915161,29
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.296201944351196,0
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.41813063621521,1
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.269517183303833,2
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.372364282608032,3
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.289710521697998,4
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.309284925460815,5
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.269321680068969,6
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.300457239151001,7
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.285440444946289,8
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.282775640487671,9
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,3.090657472610473,10
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.6153976917266841,11
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.6169929504394531,12
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.56248664855957,13
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.4716143608093262,14
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.283926725387573,15
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.286319255828857,16
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.340422868728637,17
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.306036710739135,18
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.292347908020019,19
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.2626028060913081,20
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.256983041763305,21
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.282823801040649,22
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.2740058898925781,23
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,3.080750465393066,24
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.322069406509399,25
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.291683197021484,26
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.294949531555175,27
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.310474872589111,28
YATSERVER,BINCSVM2,UNLOCK,ppmd,2,1.417212009429931,29
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.618180036544799,0
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.66109824180603,1
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.605126857757568,2
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.6386194229125972,3
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.6013691425323482,4
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.620584964752197,5
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.624942302703857,6
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.647234439849853,7
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.592625379562378,8
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.6052119731903072,9
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.668624639511108,10
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.866792917251587,11
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.6292071342468262,12
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.615016937255859,13
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.632940292358398,14
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.5781323909759521,15
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.602575540542602,16
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.597568035125732,17
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.610373258590698,18
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.572280406951904,19
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.639456748962402,20
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.6110374927520752,21
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.603783130645752,22
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.585767984390258,23
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.586590051651001,24
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.584978580474853,25
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.614412546157837,26
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.608617544174194,27
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.582141160964965,28
YATSERVER,BINCSVM2,UNLOCK,zlib,9,1.5884690284729,29
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,53.289281368255615,0
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,51.83133411407471,1
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.44591760635376,2
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,56.60486197471619,3
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,52.96886849403381,4
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.30465841293335,5
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,54.66097283363342,6
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,53.127930641174316,7
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.93781089782715,8
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.70586967468262,9
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,52.53609609603882,10
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.20077610015869,11
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,54.956308126449585,12
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,52.17688465118408,13
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.41708278656006,14
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.747910022735596,15
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,52.28548192977905,16
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,54.69647431373596,17
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,54.99337887763977,18
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,51.8917350769043,19
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.70917749404907,20
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,56.41497778892517,21
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,50.05799436569214,22
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.29788041114807,23
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,55.45477032661438,24
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,52.297139406204224,25
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,57.0631468296051,26
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,56.557469606399536,27
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,50.439818143844604,28
YATSERVER,BINCSVM3,ALTCONTROL,heif,3,56.219122648239136,29
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.182760238647461,0
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.228090047836303,1
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.00611662864685,2
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.989556550979614,3
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9735662937164301,4
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9823229312896721,5
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.998592376708984,6
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9600274562835691,7
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.083879947662353,8
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.142194032669067,9
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9996843338012691,10
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9914190769195551,11
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.982179164886474,12
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.004872322082519,13
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.004616498947143,14
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,2.35922360420227,15
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.000765085220337,16
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9789900779724121,17
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9879174232482911,18
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9705398082733151,19
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9600868225097651,20
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9941523075103761,21
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.99280834197998,22
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.017239332199096,23
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.006357669830322,24
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9817674160003661,25
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.9840416908264161,26
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.052598237991333,27
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,1.016074657440185,28
YATSERVER,BINCSVM3,ALTCONTROL,entropy,2,0.96714186668396,29
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.82183527946472,0
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.108367919921875,1
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,17.986132383346558,2
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,22.174493551254272,3
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,20.937986850738525,4
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.578275680541992,5
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.46285390853882,6
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,17.999206066131592,7
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.944568395614624,8
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,20.978126049041748,9
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,19.928369283676147,10
YATSERVER,BINCSVM3,ALTCONTROL,ppmd,-1,21.159469842910767,11
