group,compressor,subset,mean,std,count
YATSERVER|BINCSVM3|INFINITE,heif,0-10 repetições,133.6342139720917,1.5934273496728526,10
YATSERVER|BINCSVM3|INFINITE,heif,0-30 repetições,132.6938083410263,1.3702953413226384,30
YATSERVER|BINCSVM3|INFINITE,ppmd,0-10 repetições,1.8867873430252071,0.5562855745020103,10
YATSERVER|BINCSVM3|INFINITE,ppmd,0-30 repetições,1.8227321465810136,0.45395815729109834,30
YATSERVER|BINCSVM3|INFINITE,zlib,0-10 repetições,0.35667355060577355,0.006186387157500281,10
YATSERVER|BINCSVM3|INFINITE,zlib,0-30 repetições,0.35950547059376986,0.00836340049794678,30
YATSERVER|BINCSVM3|MONO,entropy,0-10 repetições,1.3070347309112544,0.549850379506112,10
YATSERVER|BINCSVM3|MONO,entropy,0-30 repetições,1.4234721024831132,0.5714374816137551,30
YATSERVER|BINCSVM3|MONO,heif,0-10 repetições,136.8778752565384,4.359364726546449,10
YATSERVER|BINCSVM3|MONO,heif,0-30 repetições,134.8755043665568,3.163770248538589,30
YATSERVER|BINCSVM3|MONO,ppmd,0-10 repetições,1.4740173578262323,0.5696117763321247,10
YATSERVER|BINCSVM3|MONO,ppmd,0-30 repetições,1.410059483846028,0.4051520274970415,30
YATSERVER|BINCSVM3|MONO,zlib,0-10 repetições,0.48764245510101256,0.007031538767459191,10
YATSERVER|BINCSVM3|MONO,zlib,0-30 repetições,0.48804090817769313,0.006664802162110061,30
YATSERVER|BINCSVM3|NOBREAK,entropy,0-10 repetições,7.24734206199646,1.8664075203760013,10
YATSERVER|BINCSVM3|NOBREAK,entropy,0-30 repetições,6.930490334828694,1.3960430999212614,30
YATSERVER|BINCSVM3|NOBREAK,heif,0-10 repetições,115.49273569583893,2.0148128247252384,10
YATSERVER|BINCSVM3|NOBREAK,heif,0-30 repetições,123.87319826285044,20.899296047854758,30
YATSERVER|BINCSVM3|NOBREAK,ppmd,0-10 repetições,8.431592082977295,1.355003507694475,10
YATSERVER|BINCSVM3|NOBREAK,ppmd,0-30 repetições,8.73274446328481,1.4587762366988677,30
YATSERVER|BINCSVM3|NOBREAK,zlib,0-10 repetições,5.637001848220825,0.09401840257681669,10
YATSERVER|BINCSVM3|NOBREAK,zlib,0-30 repetições,5.63940950234731,0.17427038300224526,30
YATSERVER|BINCSVM3|SLEEP,entropy,0-10 repetições,4.160265779495239,0.6653142070628475,10
YATSERVER|BINCSVM3|SLEEP,entropy,0-30 repetições,4.292982029914856,0.9088164241873754,30
YATSERVER|BINCSVM3|SLEEP,heif,0-10 repetições,189.25412406921387,1.4481857932439925,10
YATSERVER|BINCSVM3|SLEEP,heif,0-30 repetições,190.53189136187237,7.6961991704646495,30
YATSERVER|BINCSVM3|SLEEP,ppmd,0-10 repetições,2.4377571344375606,1.0074833223180932,10
YATSERVER|BINCSVM3|SLEEP,ppmd,0-30 repetições,2.4639651377995806,0.9944747769716183,30
YATSERVER|BINCSVM3|SLEEP,zlib,0-10 repetições,0.5056103944778438,0.037423718346879534,10
YATSERVER|BINCSVM3|SLEEP,zlib,0-30 repetições,0.4948273897171017,0.023219450531743263,30
YATSERVER|BINCSVM3|SWAP,entropy,0-10 repetições,8.01725161075592,1.121793066133792,10
YATSERVER|BINCSVM3|SWAP,entropy,0-30 repetições,7.633320275942484,1.2932838313859192,30
YATSERVER|BINCSVM3|SWAP,heif,0-10 repetições,84.82382986545562,1.8170884196133212,10
YATSERVER|BINCSVM3|SWAP,heif,0-30 repetições,85.05435942014059,1.8791491532187699,30
YATSERVER|BINCSVM3|SWAP,ppmd,0-10 repetições,12.85111837387085,1.2871588290418237,10
YATSERVER|BINCSVM3|SWAP,ppmd,0-30 repetições,13.029814910888671,1.2813108725155977,30
YATSERVER|BINCSVM3|SWAP,zlib,0-10 repetições,3.20828754901886,0.17361072534751634,10
YATSERVER|BINCSVM3|SWAP,zlib,0-30 repetições,3.172185325622558,0.12075778958387325,30
YATSERVER|BINCSVM3|UNLOCK,entropy,0-10 repetições,10.555353474617004,1.1858453296123481,10
YATSERVER|BINCSVM3|UNLOCK,entropy,0-30 repetições,10.61909895737966,1.0521908375053497,30
YATSERVER|BINCSVM3|UNLOCK,heif,0-10 repetições,187.30687725543976,2.2723625506148597,10
YATSERVER|BINCSVM3|UNLOCK,heif,0-30 repetições,188.4194777727127,4.039159725137553,30
YATSERVER|BINCSVM3|UNLOCK,ppmd,0-10 repetições,2.1531207323074337,0.5584037865721759,10
YATSERVER|BINCSVM3|UNLOCK,ppmd,0-30 repetições,2.155246829986572,0.5005589941288494,30
YATSERVER|BINCSVM3|UNLOCK,zlib,0-10 repetições,0.6204527616500851,0.016401492629460473,10
YATSERVER|BINCSVM3|UNLOCK,zlib,0-30 repetições,0.6218083858489987,0.014671136121573317,30
